title,summary,overall_sentiment_score,overall_sentiment_label,Date,Time,ticker,relevance_score,ticker_sentiment_score,ticker_sentiment_label
Oracle  ( ORCL )  to Report Q4 Earnings: What's in the Cards?,Oracle's (ORCL) fiscal fourth-quarter 2023 performance is expected to have benefited from continued momentum in the cloud infrastructure services and Autonomous Database solutions.,0.243103,Somewhat-Bullish,2023-06-08,12:12:00,ORCL,0.639128,0.420381,Bullish
Splunk Earns Relative Strength Rating Upgrade,"On Friday, Splunk ( SPLK ) earned a positive adjustment to its Relative Strength ( RS ) Rating, from 68 to 71. X When looking for the best stocks to buy and watch, be sure to pay attention to relative price strength.",0.316469,Somewhat-Bullish,2023-06-09,07:00:00,ORCL,0.366061,0.0,Neutral
Oracle Likely To Report Higher Q4 Earnings; Here's A Look At Recent Price Target Changes By The Most Accurate Analysts - Oracle  ( NYSE:ORCL ) ,"Oracle Corporation ORCL is expected to report its fourth quarter fiscal year 2023 results after the closing bell on June 12, 2023. Analysts expect the company to post quarterly earnings at $1.58 per share, up from year-ago earnings of $1.54 per share. The company's revenue might come in at $13.73 ...",0.065402,Neutral,2023-06-09,11:11:15,ORCL,0.412298,0.184349,Somewhat-Bullish
AI on game day: Pro sports franchises are turning to the tech for everything from concession stands to statistics,"So far, the NFL and NBA are leading the pack in their use of AI, with investments centered around promoting star players, according to experts interviewed by MarketWatch.",0.150343,Somewhat-Bullish,2023-06-09,17:09:00,ORCL,0.097325,0.029429,Neutral
Not Your Father's Oracle Stock,"Oracle ( ORCL ) was one of those classic monster stocks of the late 90s. Its 300% move in just five months from October 1999 to March 2000 was legendary. While we don't have the same expectations for Oracle stock today, it doesn't mean it can't be used as a nice swing trading vehicle.",0.284041,Somewhat-Bullish,2023-06-09,20:52:00,ORCL,0.717348,0.309394,Somewhat-Bullish
"Oracle, ECARX And 3 Stocks To Watch Heading Into Monday - ECARX Holdings  ( NASDAQ:ECX ) , Aptorum Gr  ( NASDAQ:APM ) ","Wall Street expects Oracle Corporation ORCL to report quarterly earnings at $1.58 per share on revenue of $13.73 billion after the closing bell. Oracle shares gained 0.1% to $110.00 in after-hours trading. U.S. Global Investors, Inc.",0.120658,Neutral,2023-06-12,08:08:57,ORCL,0.574235,0.594223,Bullish
Oracle Stock Is Moving Higher Monday: What's Going On? - Oracle  ( NYSE:ORCL ) ,Oracle Corp ORCL shares are trading higher Monday after Wolfe Research upgraded the stock ahead of the company's quarterly results. Multiple analysts also raised price targets at the end of last week.,0.233516,Somewhat-Bullish,2023-06-12,13:32:00,ORCL,0.9545,0.327827,Somewhat-Bullish
Big Week With a Slew of Key Economic Data and Fed's FOMC,U.S. stock futures are trading higher to start a crucial week for the global financial markets.,-0.026394,Neutral,2023-06-12,14:20:00,ORCL,0.179788,-0.234216,Somewhat-Bearish
All Eyes Set on June FOMC Meeting,"U.S. stock futures are trading higher to start a crucial week for the global financial markets. Three major central banks - the Federal Reserve, the European Central Bank and the Bank of Japan - will announce their monetary policies, especially, interest rate-related this week.",-0.026394,Neutral,2023-06-12,14:38:00,ORCL,0.179788,-0.234216,Somewhat-Bearish
Here's How Much $1000 Invested In Oracle 15 Years Ago Would Be Worth Today - Oracle  ( NYSE:ORCL ) ,"Oracle ORCL has outperformed the market over the past 15 years by 3.53% on an annualized basis producing an average annual return of 11.55%. Currently, Oracle has a market capitalization of $313.37 billion.",0.160819,Somewhat-Bullish,2023-06-12,17:31:08,ORCL,0.983605,0.387251,Bullish
"Jam-Packed Week Ahead Features Fed Meeting, Critical Inflation Data, Retail Sales","( Monday market open ) After a rare quiet week of subdued and range-bound trading on Wall Street, the flood of data and central bank meetings begins tomorrow and has markets on edge. Investors will know more by Friday about the Federal Reserve's outlook for the economy, inflation, and interest ...",-0.019166,Neutral,2023-06-12,18:33:43,ORCL,0.105233,0.003337,Neutral
"Oracle Earnings, Revenue Top Estimates On Cloud Computing Growth","Oracle Earnings, Revenue Top Estimates On Cloud Computing ... Investor's Business Daily ...",0.198013,Somewhat-Bullish,2023-06-12,20:23:00,ORCL,0.967875,0.388099,Bullish
Oracle  ( ORCL )  Q4 Earnings and Revenues Surpass Estimates,"Oracle (ORCL) delivered earnings and revenue surprises of 5.70% and 0.71%, respectively, for the quarter ended May 2023. Do the numbers hold clues to what lies ahead for the stock?",0.188851,Somewhat-Bullish,2023-06-12,21:25:02,ORCL,0.407844,0.210761,Somewhat-Bullish
Oracle Analyst Sees More Upside To Stock After Monday's 6% Surge - Oracle  ( NYSE:ORCL ) ,"Oracle Corporation ORCL has been making waves in the tech industry with its impressive growth in the cloud sector. The company's recent Q4 earnings report has further solidified its position, leading to an optimistic outlook from analysts. The Oracle Analyst: Brent A.",0.281935,Somewhat-Bullish,2023-06-13,06:46:50,ORCL,0.627119,0.480918,Bullish
"Peering Into Oracle's Crystal Ball: After Post-Earnings Surge, Options Market Reveals Key Trading Levels - Oracle  ( NYSE:ORCL ) ","Shares of Oracle Corporation ORCL surged nearly 6% on Monday following the release of strong fourth-quarter earnings, and the stock continued its upward momentum with an additional 3.63% gain in extended trading.",0.365068,Bullish,2023-06-13,10:15:10,ORCL,0.472338,0.583556,Bullish
"US Stocks Poised For Gains Ahead Of Inflation Data: Analyst Says AI-Driven Rally Masks Cautious Undertone - Invesco QQQ Trust, Series 1  ( NASDAQ:QQQ ) , Tesla  ( NASDAQ:TSLA ) , Oracle  ( NYSE:ORCL ) , SPDR S&P 500  ( ARCA:SPY ) ","The upward momentum is intact, with the stock futures pointing to another strong session on Tuesday. Early indications suggest that small-cap stocks that lagged their bigger peers could be playing catch-up, with the Russell 2000 Index futures outperforming the major averages.",0.228422,Somewhat-Bullish,2023-06-13,11:05:59,ORCL,0.131643,-0.026217,Neutral
"U.S. Stock Futures Rise After Weak CPI Data, FOMC in Focus","Stock futures are trading higher after the Department of Labor reported that the headline Consumer Price Index ( CPI ) rose 0.1% month-over-month in May, below the consensus estimate of 0.2% increase. In April the headline CPI increased 0.4% month-over-month.",0.091843,Neutral,2023-06-13,14:16:00,ORCL,0.187463,0.191445,Somewhat-Bullish
CPI Comes in Lower Than Expected,"Stock futures are trading higher after the Department of Labor reported that the headline Consumer Price Index ( CPI ) rose 0.1% month-over-month in May, below the consensus estimate of 0.2% increase. In April the headline CPI increased 0.4% month-over-month.",0.094233,Neutral,2023-06-13,14:32:00,ORCL,0.19117,0.220905,Somewhat-Bullish
"Oracle Beats on Earnings in Q4, Shares Jump: ETFs to Tap","Oracle (ORCL) reported solid fourth-quarter fiscal 2023 results, beating both revenue and earnings estimates. The software giant forecast an upbeat first quarter.",0.201084,Somewhat-Bullish,2023-06-13,15:15:00,ORCL,0.452952,0.250531,Somewhat-Bullish
Oracle Exhibits Strong And Sustained Cloud Momentum: 5 Wall Street Analysts React To FQ4 Results - Oracle  ( NYSE:ORCL ) ,"Shares of Oracle Corporation ORCL climbed in early trading on Monday, after the company reported better-than-expected results for its fiscal fourth quarter. Analyst Kash Rangan upgraded Oracle from Sell to Neutral, while raising the price target from $75 to $120.",0.177723,Somewhat-Bullish,2023-06-13,15:40:04,ORCL,0.622414,0.361427,Bullish
"If You Invested $1,000 In Oracle Stock At IPO, Here's How Much You'd Have Today - Oracle  ( NYSE:ORCL ) ",One of the largest software companies in the world hit all-time highs this week on the heels of its fourth-quarter earnings report. Here's a look at how an investment in Oracle Corporation ORCL has performed since its IPO.,0.264241,Somewhat-Bullish,2023-06-13,17:41:58,ORCL,0.923969,0.45132,Bullish
How To Earn $500 From Oracle Stock - Oracle  ( NYSE:ORCL ) ,"Oracle Corporation ORCL shares are trading higher Tuesday following the company's fourth-quarter earnings print, and a host of analyst upgrades. By The Numbers: Oracle issued earnings of $1.67 per share, which came ahead of a $1.54 Street estimate, on revenues of $13.8 billion, which beat the ...",0.090148,Neutral,2023-06-13,21:45:57,ORCL,0.739411,0.262297,Somewhat-Bullish
"Oracle is riding the AI wave, but growth concerns remain: analyst",One credit analyst still has concerns about Oracle's leverage and doubts that top-line growth is sustainable.,0.331851,Somewhat-Bullish,2023-06-15,21:02:00,ORCL,0.504646,0.424308,Bullish
"Oracle makes health unit layoffs, report says",Oracle completed its nearly $30 billion Cerner acquisition last year.,-0.148442,Neutral,2023-06-16,15:54:00,ORCL,0.760593,-0.247916,Somewhat-Bearish
"Top 5 Performing S&P 500 Stocks This Week: 2 Are AI Latecomers, 1 Was Nearly Sunk By Covid - SPDR Select Sector Fund - Energy Select Sector  ( ARCA:XLE ) , Catalent  ( NYSE:CTLT ) , Intel  ( NASDAQ:INTC ) , Estee Lauder Cos  ( NYSE:EL ) , Oracle  ( NYSE:ORCL ) , Carnival  ( NYSE:CCL ) , SPDR S&P 500  ( ARCA:SPY ) , Invesco S&P 500 Equal Weight ETF  ( ARCA:RSP ) ","A positive week is coming to a close for the stock market ahead of Monday's the Juneteenth holiday, with the S&P 500 Index up about 3% on the week, marking its fifth consecutive week in the green and its best weekly performance since the end of March.",0.179998,Somewhat-Bullish,2023-06-16,20:20:22,ORCL,0.188193,0.11522,Neutral
Best-Performing ETFs of Last Week,"Last week, Wall Street was upbeat. However, a few agricultural ETFs and Chinese tech ETFs emerged as winners.",0.033741,Neutral,2023-06-19,12:00:00,ORCL,0.146321,0.092649,Neutral
Consule Solutions Joins NetSuite Alliance Partner Program,"Technology services provider launches new cloud ERP practice with NetSuite to support growing customer demand SHERIDAN, Wyo., June 19, 2023 /PRNewswire/ -- Consule Solutions today announced that it has joined the Oracle NetSuite Alliance Partner Program.",0.523329,Bullish,2023-06-19,15:00:00,ORCL,0.082677,-0.163778,Somewhat-Bearish
Oracle Unusual Options Activity For June 20 - Oracle  ( NYSE:ORCL ) ,"A whale with a lot of money to spend has taken a noticeably bullish stance on Oracle. Looking at options history for Oracle ORCL we detected 98 strange trades. If we consider the specifics of each trade, it is accurate to state that 69% of the investors opened trades with bullish expectations ...",0.152203,Somewhat-Bullish,2023-06-20,18:02:14,ORCL,0.878689,0.170815,Somewhat-Bullish
Better Buy: Oracle vs. Broadcom,Which of these blue-chip tech giants is the better all-around investment?,0.159411,Somewhat-Bullish,2023-06-21,09:20:00,ORCL,0.388879,0.209142,Somewhat-Bullish
"Sales Intelligence Market 2023-2027; Segmentation by deployment, component and Geography; CAGR accelerating at 14.76% by 2027- Technavio","Sales Intelligence Market 2023-2027. Segmentation by deployment, component and Geography. CAGR accelerating at ... PR ...",0.299329,Somewhat-Bullish,2023-06-23,21:45:00,ORCL,0.036812,0.073628,Neutral
Check Out What Whales Are Doing With ORCL - Oracle  ( NYSE:ORCL ) ,"A whale with a lot of money to spend has taken a noticeably bearish stance on Oracle. Looking at options history for Oracle ORCL we detected 19 strange trades. If we consider the specifics of each trade, it is accurate to state that 42% of the investors opened trades with bullish expectations ...",0.141176,Neutral,2023-06-28,17:03:51,ORCL,0.841002,0.032487,Neutral
Here's How Much You Would Have Made Owning Oracle Stock In The Last 20 Years - Oracle  ( NYSE:ORCL ) ,"Oracle ORCL has outperformed the market over the past 20 years by 4.23% on an annualized basis producing an average annual return of 11.82%. Currently, Oracle has a market capitalization of $318.87 billion.",0.160819,Somewhat-Bullish,2023-06-28,18:00:48,ORCL,0.983605,0.387251,Bullish
DXC Technology Expands Enterprise Application Market Leadership Through Strategic Cloud Managed Service Provider Partnership with Oracle,DXC Technology Expands Enterprise Application Market Leadership Through Strategic Cloud Managed Service ... PR ...,0.132024,Neutral,2023-06-30,12:30:00,ORCL,0.060236,-0.160021,Somewhat-Bearish
Automatic Pill Dispensing Systems Market will accelerate at a CAGR of 8.36% from 2021 to 2026|Growing aging population to boost market growth - Technavio,Automatic Pill Dispensing Systems Market will accelerate at a CAGR of 8.36% from 2021 to 2026|Growing aging ... PR ...,0.162763,Somewhat-Bullish,2023-07-05,00:45:00,ORCL,0.030563,0.114518,Neutral
Oracle Unusual Options Activity For July 07 - Oracle  ( NYSE:ORCL ) ,"Someone with a lot of money to spend has taken a bullish stance on Oracle ORCL. We noticed this today when the big position showed up on publicly available options history that we track here at Benzinga. Whether this is an institution or just a wealthy individual, we don't know.",0.165758,Somewhat-Bullish,2023-07-07,15:33:57,ORCL,0.851762,0.219276,Somewhat-Bullish
Is It Time to Buy the Nasdaq's 3 Worst-Performing June Stocks?,"The Nasdaq was a winner again last month, but not every tech stock rose.",-0.026918,Neutral,2023-07-10,10:00:00,ORCL,0.058047,-0.016018,Neutral
Udemy Appoints Sohaib Abbasi as Independent Chair of its Board of Directors,Appointment adds extensive enterprise software experience from a seasoned board chairman and former CEO Appointment adds extensive enterprise software experience from a seasoned board chairman and former CEO ...,0.325975,Somewhat-Bullish,2023-07-13,13:25:00,ORCL,0.068306,0.02812,Neutral
Udemy Appoints Sohaib Abbasi as Independent Chair of its Board of Directors - Udemy  ( NASDAQ:UDMY ) ,"SAN FRANCISCO, July 13, 2023 ( GLOBE NEWSWIRE ) -- Udemy UDMY, a company dedicated to improving lives through learning, announced that it has appointed Sohaib Abbasi as Independent Chair of its Board of Directors, effective immediately. Abbasi succeeds Jeff Lieberman, who has served as Interim ...",0.310878,Somewhat-Bullish,2023-07-13,13:25:15,ORCL,0.063763,0.028036,Neutral
Largest Children's Hospital in the United States Standardizes on Oracle Fusion Cloud Applications,"Texas Children's Hospital consolidates seven business systems on Oracle to increase efficiency, reduce costs, and improve the employee experience",0.327851,Somewhat-Bullish,2023-07-13,13:27:00,ORCL,0.856132,0.439157,Bullish
